"Gene","lfc","padj","Significant","Regulation","Species","Strain","Daterange"
"KLHL33",-0.142220239634239,0.465296163437922,FALSE,"None","AGM","Malale","10"
"KLHL35",-0.184694823663729,0.474104388801774,FALSE,"None","AGM","Malale","10"
"KLHL36",-0.116054236933233,0.280252486180596,FALSE,"None","AGM","Malale","10"
"KLHL4",-0.191619131262597,0.527579244733307,FALSE,"None","AGM","Malale","10"
"KLHL42",-0.828023553922121,9.44161542278632e-07,FALSE,"None","AGM","Malale","10"
"KLHL5",-0.481141491584644,0.0120784497167866,FALSE,"None","AGM","Malale","10"
"KLHL7",-0.508598000826797,1.24731058238569e-06,FALSE,"None","AGM","Malale","10"
"KLHL8",-0.191899090409443,0.0157453220500632,FALSE,"None","AGM","Malale","10"
"KLHL9",-0.281344550144541,0.0144844052119154,FALSE,"None","AGM","Malale","10"
"KLK14",1.47776292408528,0.00243806127206201,FALSE,"None","AGM","Malale","10"
"KLK5",0.188118296692194,0.535574035606357,FALSE,"None","AGM","Malale","10"
"KLK8",0.424593605101106,0.210577862772954,FALSE,"None","AGM","Malale","10"
"KLKB1",0.00290832079831142,0.992554687935835,FALSE,"None","AGM","Malale","10"
"KLLN",0.382751415255309,0.259833386113743,FALSE,"None","AGM","Malale","10"
"KLRB1",-0.232356735207936,0.460706150979531,FALSE,"None","AGM","Malale","10"
"KLRD1",0.086687155073135,0.821045347009396,FALSE,"None","AGM","Malale","10"
"KLRF1",-0.113752579153807,0.718893262056591,FALSE,"None","AGM","Malale","10"
"KLRF2",-1.05240667326539,0.0114683789035626,FALSE,"None","AGM","Malale","10"
"KLRG1",-0.363918743724601,0.261473846917471,FALSE,"None","AGM","Malale","10"
"KLRK1",-0.197043007892365,0.48294059805329,FALSE,"None","AGM","Malale","10"
"KMO",-0.222215461251958,0.41787926142297,FALSE,"None","AGM","Malale","10"
"KMT2C",-0.128689011757371,0.0481761123538839,FALSE,"None","AGM","Malale","10"
"KMT2E",-0.343513072617744,0.000715521731037066,FALSE,"None","AGM","Malale","10"
"KMT5A",-0.365138568915305,3.48219808007367e-05,FALSE,"None","AGM","Malale","10"
"KMT5B",-0.310865088869238,1.81222881331957e-07,FALSE,"None","AGM","Malale","10"
"KMT5C",-0.820904933253324,0.000561426431677761,FALSE,"None","AGM","Malale","10"
"KNG1",0.154194888875688,0.618603047405891,FALSE,"None","AGM","Malale","10"
"KNL1",-0.294012263581929,0.0379303943767005,FALSE,"None","AGM","Malale","10"
"KNOP1",-0.0188987577050595,0.919782020944103,FALSE,"None","AGM","Malale","10"
"KNSTRN",0.0340114743641292,0.887843169689169,FALSE,"None","AGM","Malale","10"
"KNTC1",-0.472385269041715,0.000190935798786166,FALSE,"None","AGM","Malale","10"
"KPNA1",1.00417885843001,1.66587954659016e-10,FALSE,"None","AGM","Malale","10"
"KPNA2",-0.0363490930165148,0.865200238876415,FALSE,"None","AGM","Malale","10"
"KPNA3",-0.121284741578325,0.128866642639487,FALSE,"None","AGM","Malale","10"
"KPNA4",-0.520215008697176,2.42396382809584e-08,FALSE,"None","AGM","Malale","10"
"KPNA5",0.713379353434647,5.08451511887269e-11,FALSE,"None","AGM","Malale","10"
"KPNA6",0.0130695039669816,0.882443181215529,FALSE,"None","AGM","Malale","10"
"KPNA7",0.209942538729034,0.335313846893491,FALSE,"None","AGM","Malale","10"
"KPNB1",-0.0106900724511183,0.92863272477249,FALSE,"None","AGM","Malale","10"
"KPTN",0.247253151601564,0.158821941680924,FALSE,"None","AGM","Malale","10"
"KRAS",-0.390657901239895,0.0049233730394955,FALSE,"None","AGM","Malale","10"
"KRBA1",0.177659693422221,0.394803016343891,FALSE,"None","AGM","Malale","10"
"KRBA2",0.0708535463945448,0.65054129510503,FALSE,"None","AGM","Malale","10"
"KRCC1",-0.358980076215552,0.00653854631781793,FALSE,"None","AGM","Malale","10"
"KREMEN1",-0.0933318149653505,0.705681620314218,FALSE,"None","AGM","Malale","10"
"KRI1",0.44554881645717,2.28525665862636e-06,FALSE,"None","AGM","Malale","10"
"KRIT1",-0.233318691054928,0.012218447522261,FALSE,"None","AGM","Malale","10"
"KRR1",-1.00525968586334,1.88338684621264e-12,FALSE,"None","AGM","Malale","10"
"KRT10",0.489379512168213,0.11697579775319,FALSE,"None","AGM","Malale","10"
"KRT12",0.000738884998147837,0.998119338164158,FALSE,"None","AGM","Malale","10"
"KRT16",-0.452999578660802,0.116272080261052,FALSE,"None","AGM","Malale","10"
"KRT19",-1.48720300741408,0.00617781615411509,FALSE,"None","AGM","Malale","10"
"KRT20",0.173227866716562,0.588295115686693,FALSE,"None","AGM","Malale","10"
"KRT222",0.390127394663441,0.160386967005704,FALSE,"None","AGM","Malale","10"
"KRT23",-1.02217761893184,0.000370699343138577,FALSE,"None","AGM","Malale","10"
"KRT39",0.247882055826918,0.430364836917957,FALSE,"None","AGM","Malale","10"
"KRT40",0.160001761279412,0.621861591630155,FALSE,"None","AGM","Malale","10"
"KRT5",-0.382621001433108,0.236191719505157,FALSE,"None","AGM","Malale","10"
"KRTAP10-6",0.239886506357061,0.45259427813297,FALSE,"None","AGM","Malale","10"
"KRTCAP2",-0.0928484486549608,0.445432653187663,FALSE,"None","AGM","Malale","10"
"KRTCAP3",0.119469008771292,0.638503229329372,FALSE,"None","AGM","Malale","10"
"KSR1",0.31911653864986,0.0110372706565998,FALSE,"None","AGM","Malale","10"
"KSR2",0.255731342627517,0.116467533218314,FALSE,"None","AGM","Malale","10"
"KTI12",0.239650818083996,0.000271092438828248,FALSE,"None","AGM","Malale","10"
"KTN1",-0.564428893835676,4.1519866565611e-06,FALSE,"None","AGM","Malale","10"
"KXD1",0.210855735507688,0.0799612887044399,FALSE,"None","AGM","Malale","10"
"KY",0.920263691430996,0.00720543322479797,FALSE,"None","AGM","Malale","10"
"KYAT1",-0.0601887212978235,0.656865113338457,FALSE,"None","AGM","Malale","10"
"KYAT3",0.175015398108379,0.0764279605525801,FALSE,"None","AGM","Malale","10"
"KYNU",-0.829282846229112,0.00260882161383262,FALSE,"None","AGM","Malale","10"
"L1CAM",0.0593369998198523,0.852889682644707,FALSE,"None","AGM","Malale","10"
"L1TD1",0.623323018193524,0.106924712039558,FALSE,"None","AGM","Malale","10"
"L2HGDH",-0.101860347274037,0.436113414068932,FALSE,"None","AGM","Malale","10"
"L3HYPDH",-0.149647830524119,0.548510215171143,FALSE,"None","AGM","Malale","10"
"L3MBTL1",0.210308448686339,0.186461114640648,FALSE,"None","AGM","Malale","10"
"L3MBTL2",0.365031868461803,9.0026057443662e-05,FALSE,"None","AGM","Malale","10"
"L3MBTL3",-0.272002439361794,0.0307279136740483,FALSE,"None","AGM","Malale","10"
"L3MBTL4",0.586441761775449,0.00798492921301576,FALSE,"None","AGM","Malale","10"
"LACC1",0.00720246651831718,0.98300858196287,FALSE,"None","AGM","Malale","10"
"LACTB",-0.0555319053539768,0.822641928684069,FALSE,"None","AGM","Malale","10"
"LACTB2",-0.301619916745032,0.0633344079060433,FALSE,"None","AGM","Malale","10"
"LAD1",1.53128791541365,0.00158883616230824,FALSE,"None","AGM","Malale","10"
"LAMA1",0.351324590189518,0.104788079936303,FALSE,"None","AGM","Malale","10"
"LAMA2",0.235014180245693,0.238654499886749,FALSE,"None","AGM","Malale","10"
"LAMA3",0.463809446588882,0.00666277300471067,FALSE,"None","AGM","Malale","10"
"LAMA4",0.109270742142219,0.710192736630951,FALSE,"None","AGM","Malale","10"
"LAMB1",-0.214661665827955,0.013166649939372,FALSE,"None","AGM","Malale","10"
"LAMB2",0.493922186999149,0.0746977765416855,FALSE,"None","AGM","Malale","10"
"LAMB3",0.0786338494846401,0.813851835144059,FALSE,"None","AGM","Malale","10"
"LAMB4",-0.700177602146698,0.0449582719563156,FALSE,"None","AGM","Malale","10"
"LAMC1",-0.27430584163834,0.204226966296334,FALSE,"None","AGM","Malale","10"
"LAMC2",0.264947795730174,0.309066177754713,FALSE,"None","AGM","Malale","10"
"LAMC3",0.28448751534467,0.147231116107401,FALSE,"None","AGM","Malale","10"
"LAMP1",0.855817728496573,4.77638030590238e-06,FALSE,"None","AGM","Malale","10"
"LAMP2",-0.520383529674573,0.00228286122620528,FALSE,"None","AGM","Malale","10"
"LAMP3",0.225219693068167,0.190010380775248,FALSE,"None","AGM","Malale","10"
"LAMTOR1",0.151911615968997,0.211384902164752,FALSE,"None","AGM","Malale","10"
"LAMTOR2",0.00327428444282851,0.978082335972043,FALSE,"None","AGM","Malale","10"
"LAMTOR3",-0.594206929614104,2.11619376796585e-05,FALSE,"None","AGM","Malale","10"
"LAMTOR4",0.297876535920995,0.0137030808461952,FALSE,"None","AGM","Malale","10"
"LAMTOR5",-0.408253241575819,0.0268360883073615,FALSE,"None","AGM","Malale","10"
"LANCL1",-0.133084486755056,0.267409172668896,FALSE,"None","AGM","Malale","10"
"LANCL2",-0.234070245458787,0.0506544035944206,FALSE,"None","AGM","Malale","10"
"LANCL3",-0.275445775080934,0.201109702790875,FALSE,"None","AGM","Malale","10"
"LAP3",1.98557163510724,1.69343717688349e-34,FALSE,"None","AGM","Malale","10"
"LAPTM4A",-0.21746287595469,0.0134909141437713,FALSE,"None","AGM","Malale","10"
"LAPTM4B",0.0902642764190653,0.630701755860706,FALSE,"None","AGM","Malale","10"
"LAPTM5",-0.058959354301175,0.677243587168175,FALSE,"None","AGM","Malale","10"
"LARGE1",1.29312157795748,1.85232680174218e-05,FALSE,"None","AGM","Malale","10"
"LARGE2",0.257776614704063,0.325134557167567,FALSE,"None","AGM","Malale","10"
"LARP1",0.249309296431532,0.000954947524267345,FALSE,"None","AGM","Malale","10"
"LARP1B",-0.218020685174337,0.116676216552024,FALSE,"None","AGM","Malale","10"
"LARP4",0.20071739916235,0.0264165585338629,FALSE,"None","AGM","Malale","10"
"LARP4B",0.191324047467055,0.0607948314685645,FALSE,"None","AGM","Malale","10"
"LARP7",-0.239210789514613,0.0378524677642157,FALSE,"None","AGM","Malale","10"
"LARS1",-0.121301295218099,0.388114401637928,FALSE,"None","AGM","Malale","10"
"LARS2",-0.0213276509631469,0.869181912807567,FALSE,"None","AGM","Malale","10"
"LAS1L",0.357452137134213,0.000312513475241144,FALSE,"None","AGM","Malale","10"
"LASP1",0.125713686394286,0.522237864864029,FALSE,"None","AGM","Malale","10"
"LAT",0.359656938811518,0.0281136495139867,FALSE,"None","AGM","Malale","10"
"LAT2",0.1034890174089,0.659764305488054,FALSE,"None","AGM","Malale","10"
"LATS1",-0.0723013874461888,0.498512545259976,FALSE,"None","AGM","Malale","10"
"LAX1",0.0120751046103443,0.967044486131524,FALSE,"None","AGM","Malale","10"
"LBH",0.0957474811249899,0.614151697668762,FALSE,"None","AGM","Malale","10"
"LBP",0.238405486012654,0.433411148260872,FALSE,"None","AGM","Malale","10"
"LBR",0.0273458285941094,0.894514487784301,FALSE,"None","AGM","Malale","10"
"LBX2",-0.179905323251909,0.576004451257699,FALSE,"None","AGM","Malale","10"
"LCA5",-0.529945156138241,0.000192597159948221,FALSE,"None","AGM","Malale","10"
"LCA5L",0.142848495322214,0.60820897603667,FALSE,"None","AGM","Malale","10"
"LCAT",0.252105871509591,0.266771236698207,FALSE,"None","AGM","Malale","10"
"LCK",0.321249247509258,0.0260601059738208,FALSE,"None","AGM","Malale","10"
"LCLAT1",-0.422517433728988,0.00674209194042645,FALSE,"None","AGM","Malale","10"
"LCMT1",-0.184088392930262,0.145948591553772,FALSE,"None","AGM","Malale","10"
"LCN15",0.0572873572111574,0.858625834612707,FALSE,"None","AGM","Malale","10"
"LCOR",0.0221598899862597,0.823260406307902,FALSE,"None","AGM","Malale","10"
"LCORL",-0.524549490717136,1.64172226916444e-08,FALSE,"None","AGM","Malale","10"
"LCP1",0.0569255597421168,0.758167864893819,FALSE,"None","AGM","Malale","10"
"LCP2",-0.106425315577161,0.437141200053346,FALSE,"None","AGM","Malale","10"
"LCT",-0.20385957269926,0.3544164970425,FALSE,"None","AGM","Malale","10"
"LCTL",0.398068761849539,0.00759264866835767,FALSE,"None","AGM","Malale","10"
"LDAF1",-0.0157286914128926,0.961557116389751,FALSE,"None","AGM","Malale","10"
"LDAH",-0.12254415690184,0.41275615862812,FALSE,"None","AGM","Malale","10"
"LDB1",0.0933760266135492,0.393814143366789,FALSE,"None","AGM","Malale","10"
"LDB2",-0.408763507090022,0.0731767479718455,FALSE,"None","AGM","Malale","10"
"LDB3",0.502887385889048,0.000484238328374879,FALSE,"None","AGM","Malale","10"
"LDHAL6A",0.236514010465662,0.195960206951973,FALSE,"None","AGM","Malale","10"
"LDHAL6B",-0.30694241295903,0.2773150883936,FALSE,"None","AGM","Malale","10"
"LDHB",-0.159230088748938,0.33668674869711,FALSE,"None","AGM","Malale","10"
"LDHC",0.132230909405438,0.451798635192301,FALSE,"None","AGM","Malale","10"
"LDHD",0.477056477694648,0.149293026072723,FALSE,"None","AGM","Malale","10"
"LDLR",1.12361295564255,1.51344983847045e-08,FALSE,"None","AGM","Malale","10"
"LDLRAD2",0.0982740602279072,0.77246689528372,FALSE,"None","AGM","Malale","10"
"LDLRAD3",-0.160642249572258,0.549847107054046,FALSE,"None","AGM","Malale","10"
"LDLRAD4",0.286987368177472,0.260565532927651,FALSE,"None","AGM","Malale","10"
"LDLRAP1",-0.282185687796812,0.131297483049949,FALSE,"None","AGM","Malale","10"
"LDOC1",-0.414889924083826,0.172835558866387,FALSE,"None","AGM","Malale","10"
"LEF1",-0.437656024436654,0.0654442237504006,FALSE,"None","AGM","Malale","10"
"LEKR1",0.165810122951912,0.400315881802117,FALSE,"None","AGM","Malale","10"
"LEMD1",0.537571508830069,0.0104192456269985,FALSE,"None","AGM","Malale","10"
"LEMD3",-0.482610141281939,2.6731200453538e-07,FALSE,"None","AGM","Malale","10"
"LENG1",-0.079400781375723,0.658909422190707,FALSE,"None","AGM","Malale","10"
"LENG8",0.53621655040493,0.000104555477357347,FALSE,"None","AGM","Malale","10"
"LEO1",0.0559226776159474,0.445957361901597,FALSE,"None","AGM","Malale","10"
"LEP",-0.42822474075445,0.170415176042642,FALSE,"None","AGM","Malale","10"
"LEPR",-0.770584314354983,0.0258369612373847,FALSE,"None","AGM","Malale","10"
"LEPROT",-0.564188620830628,4.87728587886154e-05,FALSE,"None","AGM","Malale","10"
"LETM1",0.414078873227952,1.39265081190773e-06,FALSE,"None","AGM","Malale","10"
"LETM2",-0.308741791020048,0.0711912692398076,FALSE,"None","AGM","Malale","10"
"LETMD1",-0.106096841798648,0.170572764154062,FALSE,"None","AGM","Malale","10"
"LFNG",-0.0648102752051302,0.759738730780728,FALSE,"None","AGM","Malale","10"
"LGALS1",0.211510412204229,0.265182674946346,FALSE,"None","AGM","Malale","10"
"LGALS12",1.60703543788039,0.00027254739323736,FALSE,"None","AGM","Malale","10"
"LGALS13",-0.239634887511785,0.312679164768564,FALSE,"None","AGM","Malale","10"
"LGALS14",-0.00425274956323929,0.991254719047347,FALSE,"None","AGM","Malale","10"
"LGALS16",-0.0766520929067594,0.67869748916138,FALSE,"None","AGM","Malale","10"
"LGALS2",0.225138205803828,0.3711023404368,FALSE,"None","AGM","Malale","10"
"LGALS3",-0.460577567244092,0.0129852922756533,FALSE,"None","AGM","Malale","10"
"LGALS3BP",2.3479914082479,5.19957611949459e-34,TRUE,"Up","AGM","Malale","10"
"LGALS4",0.389801322896674,0.0573334470795016,FALSE,"None","AGM","Malale","10"
"LGALS8",0.214677788586952,0.354340292721381,FALSE,"None","AGM","Malale","10"
"LGI1",0.834043914309372,0.0037784523234024,FALSE,"None","AGM","Malale","10"
"LGI2",-0.0258545724593094,0.94264522176082,FALSE,"None","AGM","Malale","10"
"LGI4",0.0344093148460983,0.927041013218848,FALSE,"None","AGM","Malale","10"
"LGMN",0.920671024567409,0.00262802865297048,FALSE,"None","AGM","Malale","10"
"LGR4",-1.21896239729922,0.000325904005858115,FALSE,"None","AGM","Malale","10"
"LGR5",-0.484388798480118,0.0764279605525801,FALSE,"None","AGM","Malale","10"
"LGR6",0.367521169427365,0.0658512213129472,FALSE,"None","AGM","Malale","10"
"LHCGR",0.381498437847761,0.191173602550406,FALSE,"None","AGM","Malale","10"
"LHFPL1",0.691661354174333,4.61545266676427e-05,FALSE,"None","AGM","Malale","10"
"LHFPL2",-0.349555322083552,0.0188038309040485,FALSE,"None","AGM","Malale","10"
"LHFPL3",1.00612310656206,6.28194629687885e-08,FALSE,"None","AGM","Malale","10"
"LHFPL4",-0.806708408410481,3.44412358452731e-09,FALSE,"None","AGM","Malale","10"
"LHFPL5",0.553774390233022,0.0177720610877341,FALSE,"None","AGM","Malale","10"
"LHFPL6",-0.233380487196473,0.343101954839794,FALSE,"None","AGM","Malale","10"
"LHPP",0.485727461370722,0.00324368460161478,FALSE,"None","AGM","Malale","10"
"LHX4",-0.0625936323604827,0.777273687989175,FALSE,"None","AGM","Malale","10"
"LHX6",-0.0255591780530379,0.892797183746476,FALSE,"None","AGM","Malale","10"
"LIAS",0.0246445719937627,0.796595992290334,FALSE,"None","AGM","Malale","10"
"LIAT1",0.285804779989715,0.284221881176728,FALSE,"None","AGM","Malale","10"
"LIF",1.97195165318979,2.55850123365439e-10,FALSE,"None","AGM","Malale","10"
"LIFR",1.11379582183263,0.00675449470605301,FALSE,"None","AGM","Malale","10"
"LIG1",2.1339949198686,2.09078894453165e-29,TRUE,"Up","AGM","Malale","10"
"LIG3",0.0365473070217881,0.824697672947773,FALSE,"None","AGM","Malale","10"
"LIG4",0.103765196944583,0.539922867853789,FALSE,"None","AGM","Malale","10"
"LILRB5",0.070587237324128,0.823676049845254,FALSE,"None","AGM","Malale","10"
"LIMA1",0.173531617630308,0.0468839929574889,FALSE,"None","AGM","Malale","10"
"LIMD1",-0.0557630858333512,0.7230316356402,FALSE,"None","AGM","Malale","10"
"LIMD2",0.146957811077244,0.374600826971009,FALSE,"None","AGM","Malale","10"
"LIME1",0.350829605886492,8.7443809467478e-05,FALSE,"None","AGM","Malale","10"
"LIMK1",0.631588478628219,0.000476671626492059,FALSE,"None","AGM","Malale","10"
"LIMK2",0.271544687043667,0.270600812803182,FALSE,"None","AGM","Malale","10"
"LIMS2",1.46857856489789,0.000198308234524292,FALSE,"None","AGM","Malale","10"
"LIN28A",0.389037451219894,0.103925433370405,FALSE,"None","AGM","Malale","10"
"LIN28B",0.470297010806713,0.012878470623681,FALSE,"None","AGM","Malale","10"
"LIN52",-0.00450276503409931,0.971293737313536,FALSE,"None","AGM","Malale","10"
"LIN54",-0.227340314607866,0.067239348468829,FALSE,"None","AGM","Malale","10"
"LIN7A",0.194306409798242,0.497394879079319,FALSE,"None","AGM","Malale","10"
"LIN7C",-0.541666587737884,0.000349966084889321,FALSE,"None","AGM","Malale","10"
"LIN9",-0.264283780119564,0.00453343282044573,FALSE,"None","AGM","Malale","10"
"LINGO1",-0.650561182601941,0.09546387660678,FALSE,"None","AGM","Malale","10"
"LINS1",0.451724864020947,0.00366215888076411,FALSE,"None","AGM","Malale","10"
"LIPA",0.581347866575625,0.00146956840596119,FALSE,"None","AGM","Malale","10"
"LIPC",0.544379697477965,0.000218461152493096,FALSE,"None","AGM","Malale","10"
"LIPE",0.303978418419728,0.00961076997965076,FALSE,"None","AGM","Malale","10"
"LIPF",-0.296344796136977,0.355534277849301,FALSE,"None","AGM","Malale","10"
"LIPG",1.97324195351707,8.59983402021339e-06,FALSE,"None","AGM","Malale","10"
"LIPH",0.184404550238867,0.288698635482074,FALSE,"None","AGM","Malale","10"
"LIPI",-0.580109701054216,0.00616849916223394,FALSE,"None","AGM","Malale","10"
"LIPK",-0.828134528985747,0.0555699833857051,FALSE,"None","AGM","Malale","10"
"LIPM",0.457422828669827,0.196932468542415,FALSE,"None","AGM","Malale","10"
"LIPN",-1.73357702174997,2.39765602300043e-07,FALSE,"None","AGM","Malale","10"
"LIPT1",0.00537224710304153,0.986137559087365,FALSE,"None","AGM","Malale","10"
"LIPT2",-0.431252043605658,0.0360769187060221,FALSE,"None","AGM","Malale","10"
"LITAF",0.135163873021413,0.623253942819792,FALSE,"None","AGM","Malale","10"
"LITAFD",0.151379920224476,0.625520872699903,FALSE,"None","AGM","Malale","10"
"LIX1",0.00972185554236977,0.982417211494252,FALSE,"None","AGM","Malale","10"
"LIX1L",0.0086179126009405,0.961462828941725,FALSE,"None","AGM","Malale","10"
"LLGL1",0.14878329273344,0.371223833636473,FALSE,"None","AGM","Malale","10"
"LLGL2",0.470381168033402,0.0483942372644344,FALSE,"None","AGM","Malale","10"
"LLPH",-0.111249735279276,0.55127378532246,FALSE,"None","AGM","Malale","10"
"LMAN1",-0.11004024304415,0.591619563755997,FALSE,"None","AGM","Malale","10"
"LMAN2",0.409466094706285,6.44692114298173e-05,FALSE,"None","AGM","Malale","10"
"LMAN2L",-0.172777111974477,0.160825013732945,FALSE,"None","AGM","Malale","10"
"LMBR1",0.0152854298377202,0.957278775752468,FALSE,"None","AGM","Malale","10"
"LMBR1L",-0.495304066150053,6.26927336355465e-11,FALSE,"None","AGM","Malale","10"
"LMBRD1",-0.353507891339033,0.00354877391680609,FALSE,"None","AGM","Malale","10"
